N,bst size,bst maxHeight, bst aveHeight,log(size),sqrt(size),log(N),sqrt(N)
6425,388,12,8.0,5.961005339623274,19.697715603592208,8.76795190976342,80.15609770940699
6426,388,12,8.0,5.961005339623274,19.697715603592208,8.768107539675803,80.16233529532433
6427,380,12,8.0,5.940171252720432,19.493588689617926,8.768263145371286,80.16857239592083
6428,379,12,8.0,5.937536205082426,19.467922333931785,8.768418726857403,80.17480901130978
6429,384,12,8.0,5.950642552587727,19.595917942265423,8.768574284141687,80.18104514160439
6430,383,12,8.0,5.948034989180646,19.570385790780925,8.768729817231666,80.18728078691782
6431,383,12,8.0,5.948034989180646,19.570385790780925,8.768885326134862,80.19351594736322
6432,390,12,8.0,5.966146739123692,19.748417658131498,8.769040810858803,80.19975062305369
6433,403,12,8.0,5.998936561946683,20.074859899884732,8.769196271411001,80.20598481410225
6434,409,12,8.0,6.013715156042802,20.223748416156685,8.769351707798972,80.2122185206219
6435,408,12,8.0,6.0112671744041615,20.199009876724155,8.769507120030227,80.21845174272562
6436,421,12,8.0,6.042632833682381,20.518284528683193,8.769662508112274,80.22468448052632
6437,420,12,8.0,6.040254711277414,20.493901531919196,8.769817872052617,80.23091673413684
6438,410,12,8.0,6.016157159698354,20.248456731316587,8.769973211858753,80.23714850367004
6439,404,12,8.0,6.0014148779611505,20.09975124224178,8.770128527538184,80.24337978923869
6440,393,12,8.0,5.973809611869261,19.82422760159901,8.770283819098399,80.24961059095551
6441,402,12,8.0,5.996452088619021,20.049937655763422,8.77043908654689,80.25584090893322
6442,402,12,8.0,5.996452088619021,20.049937655763422,8.770594329891145,80.26207074328447
6443,401,12,8.0,5.993961427306569,20.024984394500787,8.770749549138642,80.26830009412184
6444,409,12,8.0,6.013715156042802,20.223748416156685,8.770904744296866,80.2745289615579
6445,414,12,8.0,6.025865973825314,20.346989949375804,8.771059915373288,80.2807573457052
6446,414,12,8.0,6.025865973825314,20.346989949375804,8.771215062375383,80.2869852466762
6447,413,12,8.0,6.023447592961033,20.322401432901575,8.77137018531062,80.2932126645833
6448,443,12,8.0,6.093569770045136,21.047565179849187,8.771525284186465,80.29943959953893
6449,442,12,8.0,6.091309882077698,21.02379604162864,8.771680359010377,80.30566605165541
6450,441,12,8.0,6.089044875446846,21.0,8.771835409789817,80.31189202104505
6451,447,12,8.0,6.102558594613569,21.142374511865974,8.771990436532242,80.31811750782012
6452,446,12,8.0,6.100318952020064,21.118712081942874,8.772145439245099,80.32434251209281
6453,452,12,8.0,6.113682179832232,21.2602916254693,8.77230041793584,80.3305670339753
6454,452,12,8.0,6.113682179832232,21.2602916254693,8.772455372611907,80.33679107357973
6455,451,12,8.0,6.111467339502679,21.236760581595302,8.772610303280743,80.34301463101818
6456,450,11,8.0,6.1092475827643655,21.213203435596427,8.772765209949785,80.34923770640266
6457,444,11,8.0,6.095824562432225,21.071307505705477,8.772920092626467,80.3554602998452
6458,452,11,8.0,6.113682179832232,21.2602916254693,8.77307495131822,80.36168241145776
6459,441,11,8.0,6.089044875446846,21.0,8.773229786032473,80.36790404135223
6460,451,11,8.0,6.111467339502679,21.236760581595302,8.773384596776648,80.37412518964048
6461,461,11,8.0,6.133398042996649,21.470910553583888,8.773539383558166,80.38034585643433
6462,452,11,8.0,6.113682179832232,21.2602916254693,8.773694146384443,80.38656604184557
6463,455,11,8.0,6.12029741895095,21.330729007701542,8.773848885262895,80.39278574598593
6464,455,11,8.0,6.12029741895095,21.330729007701542,8.774003600200931,80.39900496896712
6465,457,11,8.0,6.124683390894205,21.37755832643195,8.774158291205957,80.40522371090077
6466,451,11,8.0,6.111467339502679,21.236760581595302,8.774312958285378,80.4114419718985
6467,441,11,8.0,6.089044875446846,21.0,8.774467601446593,80.41765975207187
6468,437,11,8.0,6.07993319509559,20.904544960366874,8.774622220696997,80.4238770515324
6469,433,11,8.0,6.07073772800249,20.808652046684813,8.774776816043985,80.43009387039157
6470,432,11,8.0,6.068425588244111,20.784609690826528,8.774931387494947,80.43631020876082
6471,432,11,8.0,6.068425588244111,20.784609690826528,8.775085935057266,80.44252606675154
6472,431,11,8.0,6.066108090103747,20.760539492026695,8.775240458738327,80.44874144447506
6473,425,11,8.0,6.052089168924417,20.615528128088304,8.77539495854551,80.45495634204272
6474,424,11,8.0,6.049733455231958,20.591260281974,8.775549434486189,80.46117075956576
6475,424,11,8.0,6.049733455231958,20.591260281974,8.775703886567738,80.46738469715541
6476,423,11,8.0,6.0473721790462776,20.566963801203133,8.775858314797526,80.47359815492284
6477,411,11,8.0,6.018593214496234,20.273134932713294,8.776012719182917,80.47981113297918
6478,411,11,8.0,6.018593214496234,20.273134932713294,8.776167099731275,80.48602363143554
6479,404,11,8.0,6.0014148779611505,20.09975124224178,8.776321456449958,80.49223565040295
6480,411,11,8.0,6.018593214496234,20.273134932713294,8.776475789346321,80.49844718999243
6481,411,11,8.0,6.018593214496234,20.273134932713294,8.776630098427717,80.50465825031493
6482,410,11,8.0,6.016157159698354,20.248456731316587,8.776784383701493,80.51086883148137
6483,404,11,8.0,6.0014148779611505,20.09975124224178,8.776938645174996,80.51707893360265
6484,404,11,8.0,6.0014148779611505,20.09975124224178,8.777092882855566,80.52328855678958
6485,407,11,8.0,6.008813185442595,20.174241001832016,8.777247096750544,80.52949770115296
6486,407,11,8.0,6.008813185442595,20.174241001832016,8.777401286867264,80.53570636680354
6487,418,11,8.0,6.035481432524756,20.445048300260872,8.777555453213056,80.54191455385202
6488,415,11,8.0,6.028278520230698,20.37154878746336,8.77770959579525,80.54812226240907
6489,418,11,8.0,6.035481432524756,20.445048300260872,8.77786371462117,80.55432949258531
6490,418,11,8.0,6.035481432524756,20.445048300260872,8.778017809698136,80.56053624449132
6491,417,11,8.0,6.0330862217988015,20.42057785666214,8.778171881033469,80.56674251823763
6492,409,11,8.0,6.013715156042802,20.223748416156685,8.778325928634482,80.57294831393475
6493,408,11,8.0,6.0112671744041615,20.199009876724155,8.778479952508487,80.5791536316931
6494,410,11,8.0,6.016157159698354,20.248456731316587,8.77863395266279,80.58535847162312
6495,409,11,8.0,6.013715156042802,20.223748416156685,8.7787879291047,80.59156283383516
6496,399,11,8.0,5.988961416889864,19.974984355438178,8.778941881841513,80.59776671843954
6497,398,11,8.0,5.986452005284438,19.949937343260004,8.77909581088053,80.60397012554654
6498,397,11,8.0,5.983936280687191,19.924858845171276,8.779249716229046,80.61017305526642
6499,399,11,8.0,5.988961416889864,19.974984355438178,8.77940359789435,80.61637550770935
6500,409,11,8.0,6.013715156042802,20.223748416156685,8.779557455883728,80.62257748298549
6501,400,11,8.0,5.991464547107982,20.0,8.77971129020447,80.62877898120497
6502,399,11,8.0,5.988961416889864,19.974984355438178,8.779865100863852,80.63498000247783
6503,399,12,8.0,5.988961416889864,19.974984355438178,8.780018887869153,80.64118054691411
6504,398,12,8.0,5.986452005284438,19.949937343260004,8.780172651227646,80.64738061462381
6505,391,12,8.0,5.968707559985366,19.77371993328519,8.780326390946605,80.65358020571685
6506,391,12,8.0,5.968707559985366,19.77371993328519,8.780480107033297,80.65977932030313
6507,391,12,8.0,5.968707559985366,19.77371993328519,8.780633799494984,80.66597795849252
6508,399,12,8.0,5.988961416889864,19.974984355438178,8.780787468338929,80.67217612039482
6509,407,12,8.0,6.008813185442595,20.174241001832016,8.780941113572387,80.67837380611982
6510,409,12,8.0,6.013715156042802,20.223748416156685,8.781094735202615,80.68457101577724
6511,408,12,8.0,6.0112671744041615,20.199009876724155,8.781248333236862,80.69076774947676
6512,407,12,8.0,6.008813185442595,20.174241001832016,8.781401907682376,80.69696400732806
6513,407,12,8.0,6.008813185442595,20.174241001832016,8.781555458546402,80.7031597894407
6514,407,12,8.0,6.008813185442595,20.174241001832016,8.781708985836179,80.7093550959243
6515,401,12,8.0,5.993961427306569,20.024984394500787,8.781862489558945,80.71554992688831
6516,401,12,8.0,5.993961427306569,20.024984394500787,8.782015969721936,80.72174428244226
6517,394,12,8.0,5.976350909297934,19.849433241279208,8.78216942633238,80.72793816269557
6518,394,12,8.0,5.976350909297934,19.849433241279208,8.782322859397507,80.73413156775763
6519,394,12,8.0,5.976350909297934,19.849433241279208,8.782476268924539,80.7403244977378
6520,394,12,8.0,5.976350909297934,19.849433241279208,8.782629654920699,80.7465169527454
6521,393,11,8.0,5.973809611869261,19.82422760159901,8.782783017393202,80.75270893288967
6522,386,11,8.0,5.955837369464831,19.6468827043885,8.782936356349264,80.75890043827987
6523,379,11,8.0,5.937536205082426,19.467922333931785,8.783089671796096,80.76509146902515
6524,384,11,8.0,5.950642552587727,19.595917942265423,8.783242963740905,80.77128202523468
6525,394,11,8.0,5.976350909297934,19.849433241279208,8.783396232190894,80.77747210701756
6526,393,11,8.0,5.973809611869261,19.82422760159901,8.783549477153265,80.78366171448283
6527,385,11,8.0,5.953243334287785,19.621416870348583,8.783702698635217,80.78985084773953
6528,390,11,8.0,5.966146739123692,19.748417658131498,8.783855896643942,80.79603950689662
6529,382,11,8.0,5.945420608606575,19.544820285692065,8.784009071186633,80.80222769206304
6530,375,11,8.0,5.926926025970411,19.364916731037084,8.784162222270476,80.8084154033477
6531,370,11,8.0,5.91350300563827,19.235384061671343,8.784315349902657,80.8146026408594
6532,369,11,8.0,5.910796644040527,19.209372712298546,8.784468454090355,80.820789404707
6533,368,11,8.0,5.908082938168931,19.183326093250876,8.78462153484075,80.82697569499925
6534,359,11,8.0,5.883322388488279,18.947295321496416,8.784774592161016,80.83316151184488
6535,368,11,8.0,5.908082938168931,19.183326093250876,8.784927626058323,80.83934685535256
6536,371,11,8.0,5.916202062607435,19.261360284258224,8.785080636539838,80.84553172563095
6537,366,11,8.0,5.902633333401366,19.131126469708992,8.78523362361273,80.85171612278863
6538,356,11,8.0,5.87493073085203,18.867962264113206,8.785386587284156,80.85790004693419
6539,355,11,8.0,5.872117789475416,18.841443681416774,8.785539527561276,80.86408349817613
6540,347,11,8.0,5.849324779946859,18.627936010197157,8.785692444451245,80.87026647662292
6541,357,11,8.0,5.877735781779639,18.894443627691185,8.785845337961213,80.876448982383
6542,373,11,8.0,5.921578419643816,19.313207915827967,8.785998208098329,80.88263101556477
6543,373,11,8.0,5.921578419643816,19.313207915827967,8.78615105486974,80.88881257627658
6544,382,11,8.0,5.945420608606575,19.544820285692065,8.786303878282583,80.89499366462674
6545,384,11,8.0,5.950642552587727,19.595917942265423,8.786456678344,80.90117428072351
6546,383,11,8.0,5.948034989180646,19.570385790780925,8.786609455061125,80.90735442467513
6547,383,11,8.0,5.948034989180646,19.570385790780925,8.786762208441091,80.9135340965898
6548,391,11,8.0,5.968707559985366,19.77371993328519,8.786914938491025,80.91971329657564
6549,390,11,8.0,5.966146739123692,19.748417658131498,8.787067645218054,80.92589202474076
6550,382,11,8.0,5.945420608606575,19.544820285692065,8.787220328629298,80.93207028119323
6551,382,11,8.0,5.945420608606575,19.544820285692065,8.787372988731876,80.93824806604107
6552,382,11,8.0,5.945420608606575,19.544820285692065,8.787525625532906,80.94442537939224
6553,393,11,8.0,5.973809611869261,19.82422760159901,8.787678239039497,80.95060222135473
6554,388,11,8.0,5.961005339623274,19.697715603592208,8.787830829258759,80.95677859203639
6555,382,11,8.0,5.945420608606575,19.544820285692065,8.7879833961978,80.96295449154508
6556,390,10,8.0,5.966146739123692,19.748417658131498,8.78813593986372,80.96912991998865
6557,405,10,8.0,6.003887067106539,20.12461179749811,8.788288460263619,80.97530487747484
6558,404,10,8.0,6.0014148779611505,20.09975124224178,8.788440957404594,80.9814793641114
6559,404,10,8.0,6.0014148779611505,20.09975124224178,8.788593431293735,80.98765338000602
6560,397,11,8.0,5.983936280687191,19.924858845171276,8.788745881938135,80.99382692526635
6561,396,11,8.0,5.981414211254481,19.8997487421324,8.788898309344878,81.0
6562,396,11,8.0,5.981414211254481,19.8997487421324,8.789050713521046,81.00617260431454
6563,396,11,8.0,5.981414211254481,19.8997487421324,8.789203094473724,81.01234473831751
6564,395,11,8.0,5.978885764901122,19.87460691435179,8.789355452209982,81.01851640211638
6565,395,11,8.0,5.978885764901122,19.87460691435179,8.789507786736896,81.02468759581859
6566,395,11,8.0,5.978885764901122,19.87460691435179,8.789660098061537,81.03085831953157
6567,401,11,8.0,5.993961427306569,20.024984394500787,8.789812386190972,81.03702857336269
6568,400,11,8.0,5.991464547107982,20.0,8.789964651132264,81.04319835741924
6569,400,11,8.0,5.991464547107982,20.0,8.790116892892472,81.04936767180853
6570,400,11,8.0,5.991464547107982,20.0,8.790269111478656,81.05553651663777
6571,391,11,8.0,5.968707559985366,19.77371993328519,8.790421306897867,81.0617048920142
6572,382,11,8.0,5.945420608606575,19.544820285692065,8.790573479157159,81.06787279804497
6573,373,11,8.0,5.921578419643816,19.313207915827967,8.790725628263576,81.0740402348372
6574,378,11,8.0,5.934894195619588,19.44222209522358,8.790877754224164,81.08020720249795
6575,396,11,8.0,5.981414211254481,19.8997487421324,8.791029857045965,81.08637370113428
6576,406,11,8.0,6.0063531596017325,20.149441679609886,8.791181936736017,81.09253973085318
6577,406,11,8.0,6.0063531596017325,20.149441679609886,8.79133399330135,81.09870529176159
6578,396,11,8.0,5.981414211254481,19.8997487421324,8.791486026749002,81.10487038396646
6579,398,11,8.0,5.986452005284438,19.949937343260004,8.791638037085997,81.11103500757464
6580,398,11,8.0,5.986452005284438,19.949937343260004,8.791790024319363,81.11719916269298
6581,400,11,8.0,5.991464547107982,20.0,8.791941988456118,81.12336284942828
6582,410,11,8.0,6.016157159698354,20.248456731316587,8.792093929503284,81.12952606788727
6583,404,11,8.0,6.0014148779611505,20.09975124224178,8.792245847467877,81.13568881817667
6584,404,11,8.0,6.0014148779611505,20.09975124224178,8.792397742356906,81.14185110040317
6585,406,11,8.0,6.0063531596017325,20.149441679609886,8.792549614177382,81.14801291467339
6586,406,11,8.0,6.0063531596017325,20.149441679609886,8.792701462936309,81.15417426109393
6587,405,11,8.0,6.003887067106539,20.12461179749811,8.792853288640693,81.16033513977132
6588,405,11,8.0,6.003887067106539,20.12461179749811,8.79300509129753,81.1664955508121
6589,404,11,8.0,6.0014148779611505,20.09975124224178,8.793156870913819,81.17265549432271
6590,397,11,8.0,5.983936280687191,19.924858845171276,8.793308627496552,81.17881497040962
6591,396,11,8.0,5.981414211254481,19.8997487421324,8.79346036105272,81.18497397917918
6592,396,11,8.0,5.981414211254481,19.8997487421324,8.793612071589308,81.19113252073775
6593,403,11,8.0,5.998936561946683,20.074859899884732,8.7937637591133,81.19729059519166
6594,402,11,8.0,5.996452088619021,20.049937655763422,8.793915423631676,81.20344820264715
6595,420,11,8.0,6.040254711277414,20.493901531919196,8.794067065151415,81.20960534321048
6596,422,11,8.0,6.045005314036012,20.54263858417414,8.794218683679489,81.21576201698781
6597,422,11,8.0,6.045005314036012,20.54263858417414,8.794370279222871,81.2219182240853
6598,413,11,8.0,6.023447592961033,20.322401432901575,8.794521851788527,81.22807396460905
6599,415,11,8.0,6.028278520230698,20.37154878746336,8.794673401383422,81.23422923866515
6600,407,11,8.0,6.008813185442595,20.174241001832016,8.794824928014517,81.24038404635961
6601,397,11,8.0,5.983936280687191,19.924858845171276,8.79497643168877,81.24653838779841
6602,397,11,8.0,5.983936280687191,19.924858845171276,8.795127912413138,81.25269226308751
6603,406,11,8.0,6.0063531596017325,20.149441679609886,8.79527937019457,81.25884567233281
6604,409,12,8.0,6.013715156042802,20.223748416156685,8.795430805040018,81.26499861564018
6605,408,12,8.0,6.0112671744041615,20.199009876724155,8.795582216956426,81.27115109311545
6606,407,12,8.0,6.008813185442595,20.174241001832016,8.795733605950735,81.2773031048644
6607,415,12,8.0,6.028278520230698,20.37154878746336,8.795884972029885,81.28345465099278
6608,423,12,8.0,6.0473721790462776,20.566963801203133,8.796036315200814,81.2896057316063
6609,423,12,8.0,6.0473721790462776,20.566963801203133,8.796187635470453,81.29575634681062
6610,430,12,8.0,6.063785208687608,20.73644135332772,8.796338932845732,81.30190649671138
6611,439,12,8.0,6.0844994130751715,20.952326839756964,8.796490207333578,81.30805618141414
6612,446,12,8.0,6.100318952020064,21.118712081942874,8.796641458940915,81.3142054010245
6613,448,13,8.0,6.104793232414985,21.166010488516726,8.796792687674662,81.32035415564789
6614,439,13,8.0,6.0844994130751715,20.952326839756964,8.796943893541737,81.32650244538985
6615,426,13,8.0,6.054439346269371,20.639767440550294,8.797095076549056,81.33265027035576
6616,418,13,8.0,6.035481432524756,20.445048300260872,8.797246236703527,81.33879763065102
6617,423,13,8.0,6.0473721790462776,20.566963801203133,8.797397374012059,81.34494452638098
6618,417,13,8.0,6.0330862217988015,20.42057785666214,8.797548488481558,81.35109095765097
6619,419,13,8.0,6.037870919922137,20.46948949045872,8.797699580118923,81.35723692456621
6620,418,13,8.0,6.035481432524756,20.445048300260872,8.797850648931053,81.36338242723197
6621,410,13,8.0,6.016157159698354,20.248456731316587,8.798001694924846,81.36952746575342
6622,401,13,8.0,5.993961427306569,20.024984394500787,8.798152718107191,81.37567204023571
6623,400,14,8.0,5.991464547107982,20.0,8.798303718484979,81.38181615078395
6624,399,14,8.0,5.988961416889864,19.974984355438178,8.798454696065095,81.38795979750321
6625,399,14,8.0,5.988961416889864,19.974984355438178,8.798605650854423,81.39410298049853
6626,398,14,8.0,5.986452005284438,19.949937343260004,8.798756582859841,81.40024569987489
6627,398,14,8.0,5.986452005284438,19.949937343260004,8.798907492088226,81.40638795573723
6628,407,14,8.0,6.008813185442595,20.174241001832016,8.799058378546453,81.41252974819048
6629,407,14,8.0,6.008813185442595,20.174241001832016,8.79920924224139,81.4186710773395
6630,406,13,8.0,6.0063531596017325,20.149441679609886,8.799360083179907,81.42481194328913
6631,397,13,8.0,5.983936280687191,19.924858845171276,8.799510901368867,81.43095234614415
6632,410,12,8.0,6.016157159698354,20.248456731316587,8.79966169681513,81.43709228600933
6633,401,12,8.0,5.993961427306569,20.024984394500787,8.799812469525556,81.44323176298937
6634,391,12,8.0,5.968707559985366,19.77371993328519,8.799963219506997,81.44937077718895
6635,381,12,8.0,5.942799375126701,19.519221295943137,8.800113946766308,81.4555093287127
6636,373,12,8.0,5.921578419643816,19.313207915827967,8.800264651310336,81.4616474176652
6637,390,12,8.0,5.966146739123692,19.748417658131498,8.800415333145924,81.46778504415104
6638,384,12,8.0,5.950642552587727,19.595917942265423,8.80056599227992,81.47392220827471
6639,397,12,8.0,5.983936280687191,19.924858845171276,8.80071662871916,81.48005891014071
6640,390,12,8.0,5.966146739123692,19.748417658131498,8.80086724247048,81.48619514985344
6641,390,12,8.0,5.966146739123692,19.748417658131498,8.801017833540714,81.49233092751734
6642,399,12,8.0,5.988961416889864,19.974984355438178,8.801168401936692,81.49846624323675
6643,399,12,8.0,5.988961416889864,19.974984355438178,8.80131894766524,81.50460109711598
6644,398,12,8.0,5.986452005284438,19.949937343260004,8.801469470733185,81.51073548925933
6645,397,13,8.0,5.983936280687191,19.924858845171276,8.801619971147346,81.51686941977103
6646,396,13,8.0,5.981414211254481,19.8997487421324,8.801770448914539,81.52300288875527
6647,404,12,8.0,6.0014148779611505,20.09975124224178,8.801920904041582,81.52913589631623
6648,397,12,8.0,5.983936280687191,19.924858845171276,8.802071336535285,81.53526844255803
6649,396,13,8.0,5.981414211254481,19.8997487421324,8.802221746402456,81.54140052758476
6650,391,13,8.0,5.968707559985366,19.77371993328519,8.8023721336499,81.54753215150045
6651,390,13,8.0,5.966146739123692,19.748417658131498,8.802522498284421,81.55366331440912
6652,389,13,8.0,5.963579343618446,19.72308292331602,8.802672840312818,81.55979401641473
6653,388,13,8.0,5.961005339623274,19.697715603592208,8.802823159741887,81.5659242576212
6654,387,13,8.0,5.958424693029782,19.672315572906,8.802973456578423,81.57205403813245
6655,394,13,8.0,5.976350909297934,19.849433241279208,8.803123730829212,81.57818335805229
6656,393,13,8.0,5.973809611869261,19.82422760159901,8.803273982501045,81.58431221748455
6657,393,13,8.0,5.973809611869261,19.82422760159901,8.803424211600703,81.59044061653302
6658,392,13,8.0,5.971261839790462,19.79898987322333,8.80357441813497,81.59656855530139
6659,392,13,8.0,5.971261839790462,19.79898987322333,8.803724602110622,81.6026960338934
6660,384,13,8.0,5.950642552587727,19.595917942265423,8.803874763534434,81.60882305241266
6661,384,13,8.0,5.950642552587727,19.595917942265423,8.804024902413179,81.61494961096282
6662,393,13,8.0,5.973809611869261,19.82422760159901,8.804175018753625,81.62107570964744
6663,392,13,8.0,5.971261839790462,19.79898987322333,8.804325112562537,81.62720134857007
6664,392,13,8.0,5.971261839790462,19.79898987322333,8.804475183846678,81.6333265278342
6665,383,13,8.0,5.948034989180646,19.570385790780925,8.804625232612809,81.6394512475433
6666,383,13,8.0,5.948034989180646,19.570385790780925,8.804775258867686,81.64557550780079
6667,383,13,8.0,5.948034989180646,19.570385790780925,8.80492526261806,81.65169930871004
6668,393,13,8.0,5.973809611869261,19.82422760159901,8.805075243870684,81.65782265037441
6669,402,13,8.0,5.996452088619021,20.049937655763422,8.805225202632306,81.6639455328972
6670,392,13,8.0,5.971261839790462,19.79898987322333,8.80537513890967,81.67006795638167
6671,395,13,8.0,5.978885764901122,19.87460691435179,8.805525052709516,81.67618992093105
6672,388,13,8.0,5.961005339623274,19.697715603592208,8.805674944038582,81.68231142664855
6673,399,12,8.0,5.988961416889864,19.974984355438178,8.805824812903607,81.68843247363729
6674,398,12,8.0,5.986452005284438,19.949937343260004,8.80597465931132,81.69455306200041
6675,397,12,8.0,5.983936280687191,19.924858845171276,8.80612448326845,81.70067319184096
6676,396,12,8.0,5.981414211254481,19.8997487421324,8.806274284781725,81.70679286326198
6677,390,12,8.0,5.966146739123692,19.748417658131498,8.806424063857868,81.7129120763665
6678,397,12,8.0,5.983936280687191,19.924858845171276,8.8065738205036,81.71903083125741
